Ț,S_latitude,S_Longtitude,T_Latitude,T_Longtitude
G,36.3449637,127.3021585,36.34548486,127.3043785
G,36.34152115,127.302904,36.34070695,127.3038689
G,36.34070695,127.3038689,36.34152115,127.302904
G,36.34653026,127.3027355,36.34548486,127.3043785
G,36.34548486,127.3043785,36.34653026,127.3027355
G,36.33902206,127.3034903,36.33879656,127.304037
G,36.33879656,127.304037,36.33902206,127.3034903
G,36.34035836,127.304364,36.33902206,127.3034903
G,36.33902206,127.3034903,36.34035836,127.304364
G,36.34070695,127.3038689,36.34035836,127.304364
G,36.34035836,127.304364,36.34070695,127.3038689
G,36.3418,127.3047283,36.34070695,127.3038689
G,36.34070695,127.3038689,36.3418,127.3047283
G,36.34010683,127.3048019,36.33879656,127.304037
G,36.33879656,127.304037,36.34010683,127.3048019
G,36.34035836,127.304364,36.34010683,127.3048019
G,36.34010683,127.3048019,36.34035836,127.304364
G,36.33879656,127.304037,36.33831033,127.3052933
G,36.33831033,127.3052933,36.33879656,127.304037
G,36.34159445,127.3056544,36.34010683,127.3048019
G,36.34010683,127.3048019,36.33975169,127.3056014
G,36.33975169,127.3056014,36.34010683,127.3048019
G,36.34010683,127.3048019,36.34159445,127.3056544
G,36.33953405,127.3060901,36.33831033,127.3052933
G,36.34023332,127.3059042,36.33975169,127.3056014
G,36.33831033,127.3052933,36.33953405,127.3060901
G,36.34548486,127.3043785,36.34399417,127.3073212
G,36.33975169,127.3056014,36.34023332,127.3059042
G,36.33975169,127.3056014,36.33953405,127.3060901
G,36.33831033,127.3052933,36.33783515,127.3064435
G,36.33953405,127.3060901,36.33975169,127.3056014
G,36.34399417,127.3073212,36.34548486,127.3043785
G,36.33783515,127.3064435,36.33831033,127.3052933
G,36.34077908,127.3062565,36.34023332,127.3059042
G,36.34159445,127.3056544,36.34122499,127.3065168
G,36.34122499,127.3065168,36.34159445,127.3056544
G,36.34023332,127.3059042,36.34077908,127.3062565
G,36.34122499,127.3065168,36.34077908,127.3062565
G,36.34077908,127.3062565,36.34122499,127.3065168
G,36.34173084,127.3068497,36.34122499,127.3065168
G,36.33953405,127.3060901,36.33906768,127.3072113
G,36.33906768,127.3072113,36.33953405,127.3060901
G,36.34122499,127.3065168,36.34173084,127.3068497
G,36.33906768,127.3072113,36.33783515,127.3064435
G,36.33783515,127.3064435,36.33906768,127.3072113
G,36.33783515,127.3064435,36.33726536,127.3075627
G,36.34023332,127.3059042,36.33927144,127.3081832
G,36.34309093,127.3066199,36.34272816,127.3074991
G,36.33726536,127.3075627,36.33783515,127.3064435
G,36.34399417,127.3073212,36.3435976,127.3069608
G,36.33927144,127.3081832,36.34023332,127.3059042
G,36.34272816,127.3074991,36.34309093,127.3066199
G,36.34272816,127.3074991,36.34173084,127.3068497
G,36.34173084,127.3068497,36.34142421,127.3075478
G,36.3435976,127.3069608,36.34399417,127.3073212
G,36.34142421,127.3075478,36.34173084,127.3068497
G,36.34173084,127.3068497,36.34272816,127.3074991
G,36.34077908,127.3062565,36.33981872,127.3085152
G,36.33726536,127.3075627,36.33549629,127.3078707
G,36.33981872,127.3085152,36.34077908,127.3062565
G,36.33549629,127.3078707,36.33726536,127.3075627
G,36.33906768,127.3072113,36.33878214,127.3078643
G,36.33878214,127.3078643,36.33906768,127.3072113
G,36.34122499,127.3065168,36.34028073,127.3088265
G,36.34028073,127.3088265,36.34122499,127.3065168
G,36.34241169,127.3082034,36.34142421,127.3075478
G,36.34272816,127.3074991,36.34241169,127.3082034
G,36.34241169,127.3082034,36.34272816,127.3074991
G,36.34142421,127.3075478,36.34241169,127.3082034
G,36.34142421,127.3075478,36.34109704,127.3083914
G,36.33927144,127.3081832,36.33878214,127.3078643
G,36.34109704,127.3083914,36.34142421,127.3075478
G,36.33878214,127.3078643,36.33855304,127.3083618
G,36.33878214,127.3078643,36.33927144,127.3081832
G,36.33726536,127.3075627,36.33685317,127.3087625
G,36.33855304,127.3083618,36.33878214,127.3078643
G,36.33685317,127.3087625,36.33726536,127.3075627
G,36.33685317,127.3087625,36.33549629,127.3078707
G,36.33981872,127.3085152,36.33927144,127.3081832
G,36.33549629,127.3078707,36.33685317,127.3087625
G,36.33927144,127.3081832,36.33981872,127.3085152
G,36.33549629,127.3078707,36.33485196,127.3092204
G,36.34241169,127.3082034,36.34205358,127.3090088
G,36.33485196,127.3092204,36.33549629,127.3078707
G,36.34028073,127.3088265,36.33981872,127.3085152
G,36.34205358,127.3090088,36.34241169,127.3082034
G,36.34205358,127.3090088,36.34109704,127.3083914
G,36.34109704,127.3083914,36.34075321,127.3091123
G,36.33981872,127.3085152,36.34028073,127.3088265
G,36.34109704,127.3083914,36.34205358,127.3090088
G,36.34075321,127.3091123,36.34109704,127.3083914
G,36.34075321,127.3091123,36.34028073,127.3088265
G,36.33855304,127.3083618,36.33804479,127.3095536
G,36.33804479,127.3095536,36.33855304,127.3083618
G,36.34028073,127.3088265,36.34075321,127.3091123
G,36.34028073,127.3088265,36.34008632,127.3093128
Y,36.34551075,127.3109055,36.34399417,127.3073212
G,36.34008632,127.3093128,36.34028073,127.3088265
G,36.33804479,127.3095536,36.33685317,127.3087625
Y,36.34399417,127.3073212,36.34551075,127.3109055
G,36.34393331,127.3098823,36.342945,127.3085633
G,36.33685317,127.3087625,36.33804479,127.3095536
G,36.342945,127.3085633,36.34393331,127.3098823
G,36.34205358,127.3090088,36.3417383,127.309712
G,36.3417383,127.309712,36.34075321,127.3091123
G,36.3417383,127.309712,36.34205358,127.3090088
G,36.33685317,127.3087625,36.33626144,127.3100668
G,36.33626144,127.3100668,36.33685317,127.3087625
G,36.34075321,127.3091123,36.3417383,127.309712
G,36.34472667,127.3093667,36.34393331,127.3098823
G,36.33626144,127.3100668,36.33485196,127.3092204
G,36.34393331,127.3098823,36.34248667,127.3094933
G,36.34393331,127.3098823,36.34472667,127.3093667
G,36.33485196,127.3092204,36.33626144,127.3100668
G,36.34248667,127.3094933,36.34393331,127.3098823
G,36.34008632,127.3093128,36.33957416,127.3105125
G,36.33957416,127.3105125,36.34008632,127.3093128
G,36.3417383,127.309712,36.34146906,127.310286
G,36.33957416,127.3105125,36.33804479,127.3095536
G,36.34146906,127.310286,36.3417383,127.309712
G,36.335631,127.3109354,36.33485196,127.3092204
G,36.33804479,127.3095536,36.33957416,127.3105125
G,36.33485196,127.3092204,36.335631,127.3109354
G,36.33804479,127.3095536,36.33749489,127.3108578
G,36.33749489,127.3108578,36.33804479,127.3095536
G,36.34401857,127.3111792,36.34393331,127.3098823
G,36.34393331,127.3098823,36.34401857,127.3111792
G,36.33626144,127.3100668,36.335631,127.3109354
G,36.335631,127.3109354,36.33626144,127.3100668
G,36.34651843,127.3107131,36.34551075,127.3109055
G,36.34551075,127.3109055,36.34651843,127.3107131
G,36.34096667,127.3114067,36.33957416,127.3105125
G,36.33957416,127.3105125,36.34096667,127.3114067
G,36.33957416,127.3105125,36.33901559,127.3118324
G,36.33901559,127.3118324,36.33957416,127.3105125
G,36.33749489,127.3108578,36.33692,127.3123183
G,36.33692,127.3123183,36.33749489,127.3108578
G,36.34401857,127.3111792,36.34380265,127.3122073
G,36.34380265,127.3122073,36.34401857,127.3111792
G,36.34317196,127.3112758,36.3426042,127.3125832
G,36.3426042,127.3125832,36.34317196,127.3112758
G,36.3426042,127.3125832,36.34143667,127.3118467
G,36.34143667,127.3118467,36.3426042,127.3125832
G,36.344745,127.3128067,36.34380265,127.3122073
G,36.34380265,127.3122073,36.344745,127.3128067
G,36.34380265,127.3122073,36.34343143,127.3131183
G,36.34343143,127.3131183,36.34380265,127.3122073
G,36.34343143,127.3131183,36.3426042,127.3125832
G,36.3426042,127.3125832,36.34343143,127.3131183
G,36.3426042,127.3125832,36.34208726,127.3138308
G,36.34208726,127.3138308,36.3426042,127.3125832
G,36.34343143,127.3131183,36.34325155,127.3135966
G,36.34325155,127.3135966,36.34343143,127.3131183
G,36.34325155,127.3135966,36.34306562,127.3140241
G,36.34306562,127.3140241,36.34325155,127.3135966
G,36.34409687,127.3143879,36.34325155,127.3135966
G,36.34325155,127.3135966,36.34409687,127.3143879
G,36.34306562,127.3140241,36.3429175,127.3143608
G,36.3429175,127.3143608,36.34306562,127.3140241
G,36.34409687,127.3143879,36.34306562,127.3140241
G,36.34140815,127.313758,36.34088836,127.3149552
G,36.34306562,127.3140241,36.34409687,127.3143879
G,36.34088836,127.3149552,36.34140815,127.313758
G,36.34208726,127.3138308,36.34145458,127.3153448
G,36.34088836,127.3149552,36.33980167,127.3142667
G,36.34145458,127.3153448,36.34208726,127.3138308
G,36.33980167,127.3142667,36.34088836,127.3149552
G,36.3429175,127.3143608,36.34228298,127.3158965
G,36.34145458,127.3153448,36.34088836,127.3149552
G,36.34228298,127.3158965,36.3429175,127.3143608
G,36.34088836,127.3149552,36.34145458,127.3153448
G,36.34228298,127.3158965,36.34145458,127.3153448
G,36.34145458,127.3153448,36.34228298,127.3158965
G,36.34145458,127.3153448,36.34104333,127.3163633
G,36.34104333,127.3163633,36.34145458,127.3153448
G,36.34320333,127.31647,36.34228298,127.3158965
G,36.34228298,127.3158965,36.34320333,127.31647
G,36.34228298,127.3158965,36.341875,127.316945
G,36.341875,127.316945,36.34228298,127.3158965
G,36.34117838,127.3189373,36.33899393,127.3166373
G,36.33899393,127.3166373,36.34117838,127.3189373
G,36.34306835,127.3183296,36.34282706,127.3181024
G,36.34282706,127.3181024,36.34117838,127.3189373
G,36.34282706,127.3181024,36.34306835,127.3183296
G,36.34117838,127.3189373,36.34282706,127.3181024
Y,36.34282706,127.3181024,36.34205679,127.3194981
G,36.34205679,127.3194981,36.34282706,127.3181024
G,36.34205679,127.3194981,36.34117838,127.3189373
G,36.34117838,127.3189373,36.34205679,127.3194981
Y,36.34205679,127.3194981,36.34153155,127.3203039
Y,36.34153155,127.3203039,36.34205679,127.3194981
G,36.29645328,127.3218019,36.29534737,127.3213793
G,36.29534737,127.3213793,36.29645328,127.3218019
G,36.32876845,127.3317604,36.327675,127.3317467
G,36.33015835,127.3317814,36.32876845,127.3317604
G,36.331625,127.3317767,36.33015835,127.3317814
G,36.327675,127.3317467,36.32876845,127.3317604
G,36.32876845,127.3317604,36.33015835,127.3317814
G,36.33015835,127.3317814,36.331625,127.3317767
G,36.327675,127.3317467,36.32757982,127.3328127
G,36.32876845,127.3317604,36.32875872,127.3328182
G,36.32875872,127.3328182,36.32876845,127.3317604
G,36.33017287,127.3328197,36.33015835,127.3317814
G,36.33015835,127.3317814,36.33017287,127.3328197
G,36.32757982,127.3328127,36.327675,127.3317467
G,36.36773435,127.3330627,36.36644493,127.3322446
Y,36.36644493,127.3322446,36.36773435,127.3330627
G,36.32875872,127.3328182,36.32757982,127.3328127
G,36.33017287,127.3328197,36.32875872,127.3328182
G,36.32875872,127.3328182,36.33017287,127.3328197
G,36.32757982,127.3328127,36.32875872,127.3328182
G,36.37184752,127.3317966,36.37114162,127.3349704
G,36.37114162,127.3349704,36.37184752,127.3317966
G,36.32875872,127.3328182,36.32874884,127.3339215
G,36.32874884,127.3339215,36.32875872,127.3328182
G,36.33016229,127.3339467,36.33017287,127.3328197
G,36.33017287,127.3328197,36.33016229,127.3339467
G,36.3695717,127.3343075,36.36811614,127.3333284
G,36.36811614,127.3333284,36.3695717,127.3343075
G,36.33016229,127.3339467,36.32874884,127.3339215
G,36.37275918,127.3331151,36.37234337,127.3352121
G,36.37234337,127.3352121,36.37275918,127.3331151
G,36.32874884,127.3339215,36.33016229,127.3339467
G,36.37114162,127.3349704,36.3695717,127.3343075
G,36.3695717,127.3343075,36.37114162,127.3349704
G,36.37234337,127.3352121,36.37114162,127.3349704
G,36.3695717,127.3343075,36.36917654,127.3358183
G,36.36917654,127.3358183,36.3695717,127.3343075
G,36.37114162,127.3349704,36.37234337,127.3352121
G,36.3774676,127.3359956,36.37234337,127.3352121
G,36.37234337,127.3352121,36.3774676,127.3359956
G,36.37114162,127.3349704,36.37079157,127.3365008
G,36.37079157,127.3365008,36.37114162,127.3349704
G,36.37944667,127.335025,36.3789406,127.3366631
G,36.3789406,127.3366631,36.37944667,127.335025
G,36.37000126,127.3361722,36.36917654,127.3358183
G,36.33350248,127.3359446,36.33219166,127.3359261
G,36.36917654,127.3358183,36.37000126,127.3361722
G,36.33219166,127.3359261,36.33350248,127.3359446
G,36.3789406,127.3366631,36.3774676,127.3359956
G,36.37079157,127.3365008,36.37000126,127.3361722
G,36.37000126,127.3361722,36.36993488,127.3364712
G,36.36993488,127.3364712,36.37000126,127.3361722
G,36.3774676,127.3359956,36.3789406,127.3366631
G,36.37000126,127.3361722,36.37079157,127.3365008
G,36.36917654,127.3358183,36.36875499,127.3374779
G,36.36875499,127.3374779,36.36917654,127.3358183
G,36.34293721,127.335552,36.34293496,127.3380651
G,36.34293496,127.3380651,36.34293721,127.335552
G,36.38082513,127.3375324,36.3789406,127.3366631
G,36.3789406,127.3366631,36.38082513,127.3375324
G,36.3774676,127.3359956,36.37630344,127.3383968
G,36.33484895,127.3381384,36.33350248,127.3359446
G,36.37630344,127.3383968,36.3774676,127.3359956
G,36.33350248,127.3359446,36.3334801,127.3381502
G,36.3334801,127.3381502,36.33350248,127.3359446
G,36.33350248,127.3359446,36.33484895,127.3381384
G,36.37079157,127.3365008,36.37040562,127.3381562
Y,36.37040562,127.3381562,36.37079157,127.3365008
G,36.34582937,127.3356025,36.34582922,127.3390217
Y,36.34582922,127.3390217,36.34582937,127.3356025
G,36.381225,127.337685,36.38082513,127.3375324
G,36.36957495,127.3378168,36.36875499,127.3374779
G,36.36968333,127.3374717,36.36957495,127.3378168
G,36.38082513,127.3375324,36.381225,127.337685
G,36.36957495,127.3378168,36.36968333,127.3374717
G,36.36875499,127.3374779,36.36957495,127.3378168
G,36.36875499,127.3374779,36.36851371,127.3383615
G,36.37040562,127.3381562,36.36957495,127.3378168
G,36.36851371,127.3383615,36.36875499,127.3374779
G,36.36957495,127.3378168,36.37040562,127.3381562
G,36.37118763,127.3380381,36.37116765,127.3383921
G,36.37116765,127.3383921,36.37040562,127.3381562
G,36.37116765,127.3383921,36.37118763,127.3380381
G,36.37630344,127.3383968,36.3729654,127.3384257
G,36.37203091,127.3384721,36.37199094,127.3381371
G,36.37199094,127.3381371,36.37203091,127.3384721
Y,36.37040562,127.3381562,36.37116765,127.3383921
G,36.3729654,127.3384257,36.37630344,127.3383968
G,36.37203091,127.3384721,36.37116765,127.3383921
G,36.3729654,127.3384257,36.37203091,127.3384721
G,36.368865,127.33851,36.36851371,127.3383615
G,36.38082513,127.3375324,36.37825137,127.3389234
G,36.36957495,127.3378168,36.36920828,127.3391983
G,36.37116765,127.3383921,36.37203091,127.3384721
G,36.36851371,127.3383615,36.368865,127.33851
G,36.37203091,127.3384721,36.3729654,127.3384257
G,36.37825137,127.3389234,36.38082513,127.3375324
G,36.36920828,127.3391983,36.36957495,127.3378168
G,36.37825137,127.3389234,36.37630344,127.3383968
G,36.34582922,127.3390217,36.34293496,127.3380651
G,36.3334801,127.3381502,36.33347892,127.3387034
Y,36.33347892,127.3387034,36.3334801,127.3381502
G,36.37630344,127.3383968,36.37825137,127.3389234
G,36.36851371,127.3383615,36.36832333,127.339075
G,36.34293496,127.3380651,36.34582922,127.3390217
G,36.36832333,127.339075,36.36851371,127.3383615
Y,36.34293496,127.3380651,36.34286972,127.3393905
G,36.34286972,127.3393905,36.34293496,127.3380651
Y,36.34793653,127.338995,36.34582922,127.3390217
G,36.37116765,127.3383921,36.37086593,127.3397312
G,36.37086593,127.3397312,36.37116765,127.3383921
R,36.37040562,127.3381562,36.3699816,127.3401202
Y,36.3699816,127.3401202,36.37040562,127.3381562
G,36.34582922,127.3390217,36.34793653,127.338995
G,36.3729654,127.3384257,36.3725701,127.3401603
G,36.3725701,127.3401603,36.3729654,127.3384257
G,36.33347892,127.3387034,36.33274367,127.3397337
G,36.37630344,127.3383968,36.37549514,127.3404427
G,36.37549514,127.3404427,36.37630344,127.3383968
G,36.33274367,127.3397337,36.33347892,127.3387034
R,36.3699816,127.3401202,36.36603865,127.3388194
Y,36.33484895,127.3381384,36.33430793,127.3406731
Y,36.36603865,127.3388194,36.3699816,127.3401202
G,36.33430793,127.3406731,36.33484895,127.3381384
G,36.37086593,127.3397312,36.37041788,127.3395769
G,36.33347892,127.3403881,36.33347892,127.3387034
G,36.33347892,127.3387034,36.33347892,127.3403881
G,36.37041788,127.3395769,36.37086593,127.3397312
R,36.34582922,127.3390217,36.34578435,127.3402848
Y,36.34578435,127.3402848,36.34582922,127.3390217
G,36.3725701,127.3401603,36.37086593,127.3397312
Y,36.34286972,127.3393905,36.34257637,127.3404092
G,36.34257637,127.3404092,36.34286972,127.3393905
G,36.37086593,127.3397312,36.3725701,127.3401603
G,36.33347892,127.3403881,36.33274367,127.3397337
G,36.33274367,127.3397337,36.33347892,127.3403881
Y,36.33820436,127.3381767,36.33818841,127.342137
G,36.33818841,127.342137,36.33820436,127.3381767
G,36.37582874,127.3405819,36.37549514,127.3404427
G,36.37549514,127.3404427,36.37582874,127.3405819
G,36.34257637,127.3404092,36.34251429,127.340647
G,36.34251429,127.340647,36.34257637,127.3404092
G,36.33347892,127.3403881,36.33348516,127.3408672
G,36.33348516,127.3408672,36.33347892,127.3403881
G,36.33430793,127.3406731,36.33348516,127.3408672
Y,36.37511347,127.3418128,36.3699816,127.3401202
Y,36.33348516,127.3408672,36.33220059,127.3408591
G,36.33348516,127.3408672,36.33430793,127.3406731
Y,36.3699816,127.3401202,36.37511347,127.3418128
Y,36.37549514,127.3404427,36.37511347,127.3418128
Y,36.33220059,127.3408591,36.33348516,127.3408672
R,36.34578435,127.3402848,36.34582196,127.3417179
Y,36.34582196,127.3417179,36.34578435,127.3402848
G,36.34582196,127.3417179,36.34257637,127.3404092
G,36.37511347,127.3418128,36.37549514,127.3404427
G,36.34257637,127.3404092,36.34582196,127.3417179
G,36.34815669,127.3417116,36.34582196,127.3417179
G,36.34582196,127.3417179,36.34815669,127.3417116
G,36.34208975,127.3421099,36.34197199,127.3426173
G,36.34197199,127.3426173,36.34208975,127.3421099
Y,36.38149753,127.343529,36.37511347,127.3418128
Y,36.37511347,127.3418128,36.38149753,127.343529
Y,36.34581507,127.3442283,36.34582196,127.3417179
G,36.34582196,127.3417179,36.34581507,127.3442283
G,36.34019311,127.3445581,36.33818841,127.342137
G,36.34295233,127.3442354,36.34197199,127.3426173
Y,36.33818841,127.342137,36.34019311,127.3445581
G,36.34197199,127.3426173,36.34295233,127.3442354
G,36.34197199,127.3426173,36.34175732,127.3443111
G,36.34175732,127.3443111,36.34197199,127.3426173
G,36.33849147,127.3449164,36.33818841,127.342137
G,36.33818841,127.342137,36.33849147,127.3449164
G,36.34357136,127.34424,36.34295233,127.3442354
Y,36.34295233,127.3442354,36.34175732,127.3443111
G,36.34295233,127.3442354,36.34357136,127.34424
G,36.34175732,127.3443111,36.34295233,127.3442354
G,36.34175732,127.3443111,36.34019311,127.3445581
Y,36.34019311,127.3445581,36.34175732,127.3443111
Y,36.34019311,127.3445581,36.33849147,127.3449164
